#This is for Eis cosmography
#Covariance Matrices:  SD_i, {E1,E2,E3}
SD_58	{{0.0062109772, -0.023485802, 0.0062633418}, {-0.023485802, 0.10546843, -0.051506285}, {0.0062633418, -0.051506285, 0.11293372}}
SD_59	{{0.006466936, -0.025053206, 0.011003434}, {-0.025053206, 0.11124301, -0.071862722}, {0.011003434, -0.071862722, 0.14387119}}
SD_60	{{0.0070278038, -0.027335463, 0.013735833}, {-0.027335463, 0.12154982, -0.087857968}, {0.013735833, -0.087857968, 0.17822513}}
SD_61	{{0.0072988087, -0.030519966, 0.025547529}, {-0.030519966, 0.14369849, -0.14976436}, {0.025547529, -0.14976436, 0.28272893}}
SD_62	{{0.0066427704, -0.026725003, 0.017503743}, {-0.026725003, 0.12227238, -0.1037601}, {0.017503743, -0.1037601, 0.18664905}}
SD_63	{{0.0072800672, -0.031781728, 0.030899624}, {-0.031781728, 0.15555661, -0.17797879}, {0.030899624, -0.17797879, 0.31245076}}
SD_64	{{0.0068471525, -0.025659385, 0.0073243732}, {-0.025659385, 0.1100054, -0.054981138}, {0.0073243732, -0.054981138, 0.13059451}}
SD_65	{{0.0073036332, -0.028387063, 0.014300376}, {-0.028387063, 0.12611393, -0.093782792}, {0.014300376, -0.093782792, 0.20255861}}
SD_66	{{0.0063326021, -0.024214109, 0.010245411}, {-0.024214109, 0.10627303, -0.066711866}, {0.010245411, -0.066711866, 0.13177411}}
SD_67	{{0.0058895238, -0.019340534, -0.0075788148}, {-0.019340534, 0.077111315, 0.0082829917}, {-0.0075788148, 0.0082829917, 0.084878095}}
SD_68	{{0.0066105017, -0.024725931, 0.0071609105}, {-0.024725931, 0.10629952, -0.054000363}, {0.0071609105, -0.054000363, 0.12354506}}
SD_69	{{0.0060213201, -0.021581124, 0.0016940995}, {-0.021581124, 0.090513437, -0.02648054}, {0.0016940995, -0.02648054, 0.08585024}}
SD_70	{{0.0071249802, -0.031330074, 0.033080874}, {-0.031330074, 0.15524614, -0.19199385}, {0.033080874, -0.19199385, 0.34859697}}
SD_71	{{0.0070046547, -0.028833774, 0.022342972}, {-0.028833774, 0.13440053, -0.13355583}, {0.022342972, -0.13355583, 0.25804053}}
SD_72	{{0.0069993538, -0.029068748, 0.024085334}, {-0.029068748, 0.13629842, -0.13944633}, {0.024085334, -0.13944633, 0.25189156}}
SD_73	{{0.0055409129, -0.017345391, -0.0095278651}, {-0.017345391, 0.071485395, 0.015108806}, {-0.0095278651, 0.015108806, 0.081034796}}
SD_74	{{0.0071060885, -0.029183696, 0.018798468}, {-0.029183696, 0.13706119, -0.11201812}, {0.018798468, -0.11201812, 0.19412001}}
SD_75	{{0.006929304, -0.027755287, 0.017441065}, {-0.027755287, 0.12726215, -0.10763297}, {0.017441065, -0.10763297, 0.2063224}}
SD_76	{{0.0064995801, -0.024367677, 0.0075168872}, {-0.024367677, 0.10446884, -0.054200917}, {0.0075168872, -0.054200917, 0.12374709}}
SD_77	{{0.0062348448, -0.021303385, -0.0038704267}, {-0.021303385, 0.086132331, -0.005738315}, {-0.0038704267, -0.005738315, 0.09036765}}
SD_78	{{0.0069883012, -0.026469675, 0.0088130529}, {-0.026469675, 0.11529903, -0.064394581}, {0.0088130529, -0.064394581, 0.14242021}}
SD_79	{{0.0070373671, -0.032802091, 0.042099633}, {-0.032802091, 0.17111338, -0.25025005}, {0.042099633, -0.25025005, 0.47588779}}
SD_80	{{0.0073720505, -0.03084626, 0.0258311}, {-0.03084626, 0.14583477, -0.15244024}, {0.0258311, -0.15244024, 0.28707142}}
SD_81	{{0.0073927871, -0.033815678, 0.0407502}, {-0.033815678, 0.17292968, -0.23993817}, {0.0407502, -0.23993817, 0.45456096}}
SD_82	{{0.0061972325, -0.020697197, -0.0064017998}, {-0.020697197, 0.081249349, 0.0035412445}, {-0.0064017998, 0.0035412445, 0.091990723}}
SD_83	{{0.0067269969, -0.02862621, 0.025467085}, {-0.02862621, 0.13877965, -0.14969721}, {0.025467085, -0.14969721, 0.2553039}}
SD_84	{{0.0077007184, -0.036187176, 0.048039999}, {-0.036187176, 0.18904968, -0.28512404}, {0.048039999, -0.28512404, 0.56202238}}
SD_85	{{0.0069062642, -0.028528036, 0.020852291}, {-0.028528036, 0.13421035, -0.1243175}, {0.020852291, -0.1243175, 0.21518492}}
SD_86	{{0.0069470353, -0.028408865, 0.020012719}, {-0.028408865, 0.13170885, -0.12015479}, {0.020012719, -0.12015479, 0.22375594}}
