#This is for Hybrid2 cosmography
#Fisher Matrices:  SD_i, {E1,E2,E3}
SD_82	{{1149.7794286221065, 210.18290515346206, 37.21229583858894}, {210.18290515346212, 56.156402574599134, 9.069159393977106}, {37.212295838588986, 9.069159393977115, 1.9536753464334997}}
SD_83	{{1844.061983512159, 428.93333630574574, 72.86030740166318}, {428.93333630574557, 121.75811214271526, 19.662159559325836}, {72.86030740166315, 19.662159559325836, 3.5536885795573374}}
SD_84	{{1800.102461007029, 429.06346092872366, 72.56338739028175}, {429.0634609287242, 124.62845375750697, 20.34555202851155}, {72.56338739028187, 20.34555202851155, 3.693400113017857}}
SD_85	{{1527.2962220081656, 335.91074925908333, 56.701126630027986}, {335.91074925908333, 96.65690008029057, 15.044995602319496}, {56.701126630028014, 15.044995602319498, 2.7815782597731213}}
SD_86	{{1593.7271176192885, 336.8550606458288, 58.689608238071315}, {336.8550606458287, 92.56289019531673, 14.809991166225391}, {58.689608238071315, 14.809991166225391, 2.8315807257094705}}
SD_87	{{1356.6062643975185, 286.65859001864294, 49.94083507195968}, {286.6585900186433, 79.05984623013997, 12.566251288188486}, {49.940835071959725, 12.566251288188482, 2.5097101598664797}}
SD_88	{{1954.311881707212, 496.44086936675257, 81.3906452146341}, {496.4408693667514, 148.7342232335495, 23.992289322750764}, {81.3906452146339, 23.992289322750757, 4.2430730324861585}}
SD_89	{{1860.6545158277636, 452.03210190182915, 76.07766432356516}, {452.03210190182966, 133.46565117491573, 21.717615592113603}, {76.07766432356526, 21.717615592113596, 3.878149124341415}}
SD_90	{{1497.994725662342, 307.61043642331146, 52.99094734186157}, {307.61043642331134, 83.92187650810773, 13.11355099952797}, {52.990947341861535, 13.113550999527972, 2.512096371616342}}
SD_91	{{1741.9926852918204, 391.1440065822266, 66.09087667623749}, {391.1440065822267, 110.17390674516032, 17.415501824493617}, {66.0908766762375, 17.41550182449361, 3.178778728406968}}
SD_92	{{1407.3051792204747, 292.94407102556266, 50.501483536012245}, {292.9440710255628, 81.58537884767263, 12.837106779832201}, {50.501483536012266, 12.837106779832196, 2.49366307695}}
SD_93	{{1516.2037733877178, 317.5589363276483, 54.00287057949828}, {317.55893632764804, 87.22733175645276, 13.571746331683062}, {54.00287057949826, 13.571746331683068, 2.5472409311295885}}
SD_94	{{1406.7329799419474, 275.55447919658246, 48.28515790622343}, {275.5544791965824, 74.42709529314912, 11.80103053257269}, {48.28515790622342, 11.801030532572687, 2.334306690074608}}
SD_95	{{1280.2821521777107, 239.5116775286242, 42.70773352694894}, {239.5116775286244, 64.29408093402229, 10.2165037075735}, {42.70773352694897, 10.216503707573496, 2.122742979796083}}
SD_96	{{1371.2466761595, 269.90745094915366, 46.344044156799384}, {269.9074509491536, 72.24835171658685, 11.245985408978285}, {46.344044156799356, 11.245985408978282, 2.218527213950779}}
SD_97	{{1771.0697927745498, 411.34391947859194, 70.26634272848905}, {411.3439194785921, 117.7969221433737, 19.100579653870756}, {70.26634272848908, 19.10057965387075, 3.4854051988739476}}
SD_98	{{1667.037664010729, 342.6021464755862, 59.9735581549249}, {342.6021464755864, 91.8809612000332, 14.655760876920672}, {59.97355815492494, 14.655760876920672, 2.810102278591219}}
SD_99	{{1490.192096144946, 303.68818948694553, 53.10113232951028}, {303.68818948694553, 82.59344151283648, 13.096374501438568}, {53.10113232951031, 13.096374501438568, 2.5343792754255285}}
SD_100	{{1441.4245554113088, 290.4892200491752, 50.68662338284078}, {290.48922004917534, 78.56652649665406, 12.43389403435315}, {50.68662338284079, 12.43389403435315, 2.4205685431542343}}
